title,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Song of the South,Alabama,2uX5f3x2cObov0iDAPln4o,0.486,0.633,9,-8.414,1,0.0365,0.176,0.0,0.312,0.669,162.158,190800
Colder Weather,Zac Brown Band,1M2l9ReoabUnvl6Y8jLUe7,0.667,0.381,3,-7.494,1,0.0294,0.458,0.0,0.116,0.199,135.979,273893
Dixieland Delight - Single Edit,Alabama,1hh3iFX5vVsiD9LMwUlQeh,0.464,0.405,7,-12.538,1,0.033,0.208,1.1e-05,0.0611,0.514,95.852,236427
Mountain Music,Alabama,0mGat0NgAb9PoZMc978Y8O,0.466,0.55,9,-9.517,1,0.0437,0.141,0.0,0.149,0.747,109.53,217987
Boys 'Round Here (feat. Pistol Annies & Friends),Blake Shelton,39FwE8edwuyiaa4PrGBkP7,0.611,0.688,2,-6.369,1,0.0529,0.251,2.35e-06,0.248,0.649,169.895,288760
Boys 'Round Here (feat. Pistol Annies & Friends),Pistol Annies,39FwE8edwuyiaa4PrGBkP7,0.611,0.688,2,-6.369,1,0.0529,0.251,2.35e-06,0.248,0.649,169.895,288760
Sangria,Blake Shelton,0p1HtkrNYxv0iDfEKwXSTp,0.646,0.724,9,-6.96,1,0.0265,0.017,1.39e-06,0.153,0.54,115.984,233480
"Speakers, Bleachers And Preachers",Brandon Lay,0Is6MRHWKe7y2xIxDkvO6l,0.603,0.625,6,-6.563,1,0.0258,0.302,0.0,0.141,0.651,96.02,192920
"God, Your Mama, And Me",Florida Georgia Line,4aDxVCy5DqJW6TfVftmT00,0.44,0.807,7,-3.625,1,0.0504,0.32,0.0,0.377,0.707,168.055,183413
"God, Your Mama, And Me",Backstreet Boys,4aDxVCy5DqJW6TfVftmT00,0.44,0.807,7,-3.625,1,0.0504,0.32,0.0,0.377,0.707,168.055,183413
When She Says Baby,Jason Aldean,3gVRILe7XCyNakb6sy5umX,0.673,0.76,0,-5.126,1,0.0361,0.0682,0.000116,0.309,0.807,113.063,171120
"Take Me Home, Country Roads - Rerecorded",John Denver,2xYlyywNgefLCRDG8hlxZq,0.255,0.43,9,-12.564,1,0.0322,0.546,1.87e-05,0.188,0.546,164.267,197813
"John Cougar, John Deere, John 3:16",Keith Urban,1MLiJQozVUdCCNudp1cDbn,0.644,0.777,0,-6.971,1,0.0997,0.0621,1.83e-06,0.0792,0.599,170.021,221599
The Boys of Fall,Kenny Chesney,2Y48Q7HryWdPJZypJotjlJ,0.503,0.648,7,-6.243,1,0.027,0.227,0.00124,0.378,0.39,147.942,391853
Parking Lot Party,Lee Brice,4HFNGbVmsMV5lHUvDuXLkl,0.54,0.86,1,-5.763,1,0.081,0.00646,0.0,0.629,0.856,171.72,207893
I'll Fly Away,Randy Travis,7F7X55XsH6KtIU7eE22V9l,0.672,0.73,0,-7.754,1,0.0437,0.133,7.14e-06,0.234,0.629,114.205,179067
Blue Tacoma,Russell Dickerson,6Axy0fL3FBtwx2rwl4soq9,0.458,0.894,9,-4.903,1,0.0398,0.0209,0.0,0.221,0.717,160.125,211240
Cop Car,Sam Hunt,7LJOfS8evyKfP8Fl5rdZXw,0.606,0.599,0,-6.501,1,0.034,0.159,0.0,0.0664,0.178,76.97,253880
Speakers,Sam Hunt,4DXfOXYv0ki7IR3P0XRcMY,0.594,0.459,9,-7.507,1,0.0419,0.712,0.0,0.169,0.316,75.082,228093
Cotton Eye Joe,Rednex,4YVYP7FcWBpSgxKBCOt1vi,0.722,0.977,9,-5.182,0,0.061,0.021,0.000516,0.0625,0.695,132.007,190973
If You're Gonna Play in Texas (You Gotta Have a Fiddle in the Band),Alabama,4lDHpM8kYUjVScfD8nfQ7A,0.449,0.645,9,-15.2,1,0.0385,0.263,2.9e-06,0.901,0.777,109.581,212667
I'm in a Hurry (And Don't Know Why),Alabama,29nNU80zu0vscbrvTi55mG,0.748,0.72,9,-7.774,1,0.0286,0.237,0.0,0.069,0.86,128.69,168813
Dirt Road Anthem,Jason Aldean,2qYsSHsYkihWx043HVJQRV,0.68,0.741,2,-5.055,1,0.0357,0.347,1.87e-06,0.117,0.635,127.024,229400
Sweet Caroline,Neil Diamond,3298yRJKPcCndQdNiTZKIo,0.538,0.127,11,-16.057,1,0.0284,0.589,0.00017,0.238,0.527,62.829,203573
Homegrown,Zac Brown Band,1qwnPVOIJjAFfCc40Etb1D,0.711,0.801,6,-3.742,1,0.029,0.0244,0.000113,0.135,0.956,105.006,205000
My Old Man,Zac Brown Band,6OzujJBXwYPxJ7KeqflLtr,0.64,0.196,4,-11.478,1,0.0267,0.819,3.63e-05,0.0978,0.301,143.919,227222
Ex To See,Sam Hunt,0YQcktqICwSWzlS4P4jzOz,0.615,0.824,10,-4.903,0,0.107,0.021,0.0,0.342,0.637,149.986,197813
All Summer Long,Kid Rock,5rX6C5QVvvZB7XckETNych,0.7,0.864,7,-3.629,1,0.0283,0.0212,0.0,0.0956,0.887,102.997,297587
Friends in Low Places,Kings of the River,3YfgxICmLEzoM87JX9MR5a,0.783,0.621,9,-7.816,1,0.0283,0.246,9.19e-06,0.0753,0.678,106.998,229956
Farmer's Daughter,Rodney Atkins,3dE7oRcadRfOflYkx4t2dW,0.62,0.794,6,-3.501,1,0.029,0.259,0.0,0.113,0.784,133.983,204333
Alright,Darius Rucker,5JlH51YDYsGj2dyEJKKjcN,0.601,0.806,7,-4.579,1,0.0345,0.0527,0.0,0.185,0.711,89.87,231920
Chattahoochee,Alan Jackson,59kHPbwyyCApYA8RQQEuXm,0.606,0.706,0,-9.665,1,0.0379,0.362,0.0,0.16,0.819,174.533,148160
Watching Airplanes,Gary Allan,63u5QGp9dKXAoYTVKUKBYn,0.374,0.711,11,-3.587,1,0.0354,0.547,4.12e-05,0.147,0.468,160.001,242947
That's What I Love About Sunday,Craig Morgan,7szPhYUwUHa4xvUcAPyXrR,0.594,0.575,8,-6.439,1,0.0333,0.449,0.0,0.111,0.4,139.461,201493
Redneck Yacht Club,Craig Morgan,0jOyxfEvvhGQPcPt5KXmiK,0.485,0.806,8,-5.476,1,0.0364,0.525,0.0,0.0925,0.807,168.077,230373
Tattoos on This Town,Jason Aldean,6tYDCQHRZUMH6kqlxrYeGn,0.511,0.776,7,-4.371,1,0.0369,0.018,3.75e-05,0.0986,0.447,81.101,202467
Big Green Tractor,Jason Aldean,1YWM2rkA6Aqto0v08edz44,0.616,0.596,4,-5.035,1,0.0289,0.654,0.0,0.218,0.58,137.077,204200
A Country Boy Can Survive,"Hank Williams, Jr.",54TuQJkgS1688IgI1lWLJv,0.686,0.276,7,-17.517,1,0.0442,0.17,0.0,0.082,0.518,75.318,255333
The Devil Went Down To Georgia,The Charlie Daniels Band,6KjJGpDZ4wdshirWmqBcT3,0.55,0.563,0,-9.659,1,0.0603,0.205,2.81e-05,0.0638,0.948,134.559,214600
5-1-5-0,Dierks Bentley,2WKCH4ISejDV9ad7iPp5XU,0.554,0.849,1,-5.181,0,0.0357,0.0246,0.000233,0.31,0.683,116.992,182893
Beer For My Horses,Toby Keith,7pWSdjUXBKksqggB49v0RE,0.721,0.843,10,-5.106,1,0.0486,0.302,0.0,0.0519,0.819,119.018,210827
Beer For My Horses,Willie Nelson,7pWSdjUXBKksqggB49v0RE,0.721,0.843,10,-5.106,1,0.0486,0.302,0.0,0.0519,0.819,119.018,210827
Ladies Love Country Boys,Trace Adkins,13Oda4GsHXzRAfquxWkrzA,0.661,0.959,7,-4.439,1,0.0408,0.0539,1.74e-05,0.381,0.96,116.284,221413
Look At You,Seth Ennis,7AK5vh1cRnO3YxAjOjL4Yy,0.687,0.625,1,-6.942,0,0.0284,0.042,0.0,0.151,0.866,104.027,195418
Where I Come From,Montgomery Gentry,10ps1I1sIMRNZW11eceN7W,0.62,0.852,1,-4.203,1,0.0308,0.0108,4.94e-06,0.279,0.479,90.038,201840
Big Green Tractor,Jason Aldean,4KAzYqfcijCSZa2P3etHoM,0.623,0.59,4,-5.014,1,0.028,0.646,0.0,0.295,0.579,137.071,204200
Life Is A Highway - 2008 Remaster,Rascal Flatts,1Mxl69ygEVGdc155dYiHmr,0.583,0.955,5,-3.849,1,0.0642,0.00215,0.0,0.142,0.661,103.06,276267
Outta Style,Aaron Watson,0kMV2fsqzJmhGnqQgvt7MK,0.619,0.876,2,-4.783,1,0.042,0.0876,8.98e-06,0.0865,0.89,124.985,222213
Die A Happy Man,Thomas Rhett,6uTb5oNK9RkTjxmh73W7MG,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.116,0.4,166.052,227427
Make You Miss Me,Sam Hunt,5BbYPT6ehZf0hSv2su6JAl,0.606,0.476,7,-6.577,1,0.032,0.138,0.0,0.112,0.197,146.052,225693
Cruise,Florida Georgia Line,7amkWxIK2pZFHd9Ao0UG0o,0.474,0.945,10,-3.368,1,0.0351,0.0208,0.0,0.0816,0.894,147.975,209493
Here's To The Good Times,Florida Georgia Line,2s5T6XbqwrwLpVFjQEsBit,0.525,0.933,9,-3.652,1,0.038,0.0212,0.0,0.0712,0.653,142.073,249293
Beat of the Music,Brett Eldredge,3un2KQUaQ2brEpd8dK93wI,0.629,0.808,9,-4.125,1,0.0269,0.00898,9.06e-06,0.0751,0.773,110.001,179293
Night Train,Jason Aldean,3qn7FzYkDLJBbOnRwSsDWV,0.493,0.708,5,-5.196,1,0.0291,0.0575,0.0,0.175,0.547,158.037,232307
Where I Come From,Alan Jackson,0CbYifhB6vcAtnDzUyQh4T,0.731,0.63,11,-8.113,0,0.0332,0.25,0.0,0.193,0.769,124.709,239573
Get Me Some Of That,Thomas Rhett,4O1CExxinEpKZi3861NlTK,0.549,0.866,6,-5.306,1,0.0476,0.0733,0.0,0.25,0.767,87.964,187400
Redneck Crazy,Tyler Farr,4lcXNTm9JrQpJYXqsENmFI,0.487,0.667,7,-4.216,0,0.0309,0.153,0.0,0.161,0.463,145.854,216040
God Love Her,Toby Keith,6ylIRHZgrcwOrfCMe010T3,0.548,0.91,10,-4.0,1,0.0539,0.114,2.9e-05,0.0673,0.462,125.023,216627
Your Man,Josh Turner,1WzAeadSKJhqykZFbJNmQv,0.744,0.637,6,-4.483,1,0.0241,0.337,0.000222,0.0696,0.785,100.511,211893
Boy,Lee Brice,7A8OfzqXBHYGk61FZTHoeo,0.498,0.408,6,-7.946,1,0.0331,0.644,0.0,0.0993,0.383,78.942,198973
Buy Me a Boat,Chris Janson,2WKLUgklz0VDX5bKTZ3eYD,0.574,0.745,2,-6.663,1,0.0507,0.319,0.0,0.11,0.693,154.042,179078
Lights Come On,Jason Aldean,5aPGxR67OwJmu1eEsErW5e,0.567,0.839,6,-4.048,0,0.0698,0.0489,0.0,0.103,0.903,160.062,194507
The Devil Went Down to Georgia,The Charlie Daniels Band,383Xl5QTigwj3QiA3Qc6S7,0.523,0.626,0,-9.425,1,0.0523,0.155,0.0,0.0869,0.917,134.127,214867
Thank God I'm a Country Boy,John Denver,1GppOc3LMBYanYagzCQCci,0.756,0.521,9,-10.855,1,0.0448,0.859,0.00174,0.0401,0.964,106.893,187000
Rocky Mountain High,John Denver,5tlyFGagMcqqpbqo2jYKU5,0.455,0.437,4,-11.411,1,0.0278,0.314,0.0,0.501,0.724,81.396,283640
Rocky Mountain High,Mike Taylor,5tlyFGagMcqqpbqo2jYKU5,0.455,0.437,4,-11.411,1,0.0278,0.314,0.0,0.501,0.724,81.396,283640
Sippin’ On Fire,Florida Georgia Line,5FyzUlH2Y47ZnVaCB06kQL,0.482,0.922,10,-3.192,1,0.0322,0.008,1.07e-05,0.333,0.716,142.959,193640
Watching You,Rodney Atkins,5OusUgzHz6Ulb3GZT7WUo5,0.625,0.848,2,-4.008,1,0.0314,0.105,0.0,0.23,0.716,137.993,235427
If You're Gonna Play in Texas (You Gotta Have a Fiddle in the Band),Alabama,225W9qCk2o51QyFZiEVDW9,0.522,0.651,9,-9.817,1,0.0465,0.115,0.0,0.0585,0.818,111.01,203240
Rocky Top,The Osborne Brothers,5QSiHPOYNCmpbwwMQyOGA6,0.549,0.673,11,-5.373,1,0.0296,0.0763,0.000231,0.331,0.923,156.814,160027
Fishin' in the Dark,Nitty Gritty Dirt Band,19Pwe795pS5bS2Jr57gHK3,0.771,0.283,2,-16.326,1,0.0444,0.198,0.0,0.0888,0.906,77.756,202787
Beer For My Horses,Toby Keith,7E2DqvnVtbIrFrL5X6YH9Q,0.717,0.85,10,-5.329,1,0.0473,0.368,0.0,0.0495,0.805,119.005,204000
Beer For My Horses,Willie Nelson,7E2DqvnVtbIrFrL5X6YH9Q,0.717,0.85,10,-5.329,1,0.0473,0.368,0.0,0.0495,0.805,119.005,204000
I Don't Want This Night To End,Luke Bryan,0cV4xwUA4ue2deqq4CZFko,0.616,0.728,9,-4.02,0,0.0278,0.0275,0.0,0.228,0.375,111.934,219973
Take Back Home Girl (Feat. Tori Kelly),Chris Lane,2gVBXeTjwL0ZEh9gjsQjk0,0.494,0.78,11,-3.825,1,0.064,0.368,0.0,0.0921,0.664,159.708,211427
Take Back Home Girl (Feat. Tori Kelly),Tori Kelly,2gVBXeTjwL0ZEh9gjsQjk0,0.494,0.78,11,-3.825,1,0.064,0.368,0.0,0.0921,0.664,159.708,211427
Sunday Morning,Parmalee,0BzIw053LdsgAu8Sb1baIn,0.584,0.716,0,-4.737,1,0.0342,0.00733,0.0,0.0879,0.525,90.005,171067
Little Bitty,Alan Jackson,2CBRlZtrYrhd8XXFFDSxAl,0.563,0.796,4,-7.604,1,0.0409,0.15,0.0,0.355,0.741,162.88,158080
Chicks Dig It - Single Edit,Chris Cagle,0nprj2O0teCglthuhzTG5o,0.596,0.921,7,-4.987,1,0.0504,0.0221,0.0,0.303,0.703,104.024,210560
What Kinda Gone,Chris Cagle,7uPReljrrTaqzDCcx4JHmi,0.494,0.861,5,-5.236,1,0.0365,0.257,0.0,0.103,0.668,172.052,181613
19 Something,Mark Wills,2wK6bsyUvQX8CUytzY3wYE,0.6,0.725,4,-8.051,1,0.0442,0.0137,0.0,0.0766,0.741,90.0,199689
Too Much Fun,Daryle Singletary,38CnG9HxpVtqXVqpESBr6H,0.681,0.888,7,-4.635,1,0.0656,0.124,1.46e-06,0.573,0.797,151.785,164165
A Woman Like You,Lee Brice,3oyMHCAAcnWFdcGuVgwfhd,0.592,0.584,7,-7.422,1,0.0305,0.245,0.0,0.0862,0.371,160.048,209787
Whose Bed Have Your Boots Been Under?,Shania Twain,2ugGNNwNaJdiusX3aLOMUy,0.72,0.732,10,-5.186,1,0.0411,0.0984,0.0,0.15,0.848,132.06,238773
Go Cubs Go,Steve Goodman,0VFX0UnItNIt2AfEqQByVV,0.695,0.601,0,-9.902,1,0.0375,0.252,0.0,0.502,0.903,99.75,171293
Crushin' It,Brad Paisley,3yMVUGqVK5iTTkA8kGChH2,0.595,0.823,2,-5.864,1,0.0483,0.0385,1.35e-06,0.0984,0.745,108.99,220147
Bro Code,Brantley Gilbert,0NKBHAJLQBCekWM6pf7wjv,0.535,0.924,8,-5.092,0,0.0931,0.0116,1.7e-05,0.117,0.793,159.98,193053
Something Like That,Tim McGraw,1zG6cEmeo4rv7Old8XD7vC,0.507,0.85,5,-5.679,1,0.0472,0.378,0.0,0.0567,0.847,171.8,183733
Summer Jam (feat. Florida Georgia Line) (feat. Florida Georgia Line),Jake Owen,1uaORxvjlpGSLouYxVd1RF,0.509,0.963,3,-4.358,1,0.0398,0.0255,0.0,0.127,0.932,159.984,219920
Summer Jam (feat. Florida Georgia Line) (feat. Florida Georgia Line),Florida Georgia Line,1uaORxvjlpGSLouYxVd1RF,0.509,0.963,3,-4.358,1,0.0398,0.0255,0.0,0.127,0.932,159.984,219920
Country Must Be Country Wide,Brantley Gilbert,454JIJlQ8GvrCoBvSfq3KA,0.409,0.765,11,-5.696,1,0.0412,0.0249,6.16e-06,0.104,0.5,83.093,214827
Sippin’ On Fire,Florida Georgia Line,0H9Q7Vzu8nYRDBZYKbtU8d,0.476,0.92,10,-3.223,1,0.0329,0.00485,1.15e-05,0.355,0.694,142.952,193640
Looking for America,Mark Wills,32WGqV7YUfh2RmkeLWf2X7,0.435,0.821,11,-3.55,1,0.0539,0.461,1.5e-06,0.342,0.377,147.645,220347
Castle On The Hill - Recorded at Sound Stage Nashville,Thomas Rhett,71R7NckyIlOd8fJzoZIJfR,0.671,0.544,0,-8.621,1,0.0306,0.117,3.12e-05,0.149,0.568,132.953,255127
Red Solo Cup,Toby Keith,47nm8czanMUzIqHsnr5x61,0.549,0.563,4,-6.655,1,0.0669,0.279,0.0,0.215,0.81,163.991,223387
Say It Ain't So,Weezer,4YPhn26bIFm2KUkL1VLzQG,0.635,0.435,3,-7.521,1,0.031,0.00328,6.78e-06,0.071,0.459,76.098,256880
Wild Thing,The Troggs,0D9J4MkQVyn1690CBqLx4u,0.458,0.853,9,-8.575,1,0.139,0.741,0.0215,0.0851,0.671,202.509,158640
Rocky Top,The Osborne Brothers,6se4sK4ZbkNgOJUkmszbxX,0.551,0.557,4,-8.514,1,0.0298,0.14,0.000129,0.333,0.93,156.805,161227
Hallelujah,Rufus Wainwright,2u6fRGcaBhpI4uNBHpGv0b,0.367,0.156,9,-10.052,0,0.0314,0.88,0.0,0.0972,0.44,73.138,251587
Seven Nation Army,The White Stripes,7i6r9KotUPQg3ozKKgEPIN,0.726,0.463,0,-7.828,1,0.0799,0.00817,0.447,0.255,0.321,123.881,231733
Hey Jude - Remastered 2015,The Beatles,0aym2LBJBk9DAYuHHutrIl,0.386,0.607,10,-7.7,1,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,425653
California - Tchad Blake Mix,Phantom Planet,497Fkp3gRiGrRMoqBTDudr,0.4,0.805,4,-7.305,1,0.0407,0.0387,5.4e-05,0.109,0.324,158.459,193933
Ironic,Alanis Morissette,4oGTdOClZUxcM2H3UmXlwL,0.495,0.595,11,-7.57,1,0.0443,0.246,0.0,0.236,0.392,85.341,225933
Wake Up,Arcade Fire,6Hmj7SrLRbreLVfVS7mV1S,0.252,0.8,0,-4.845,1,0.0368,0.12,0.0538,0.118,0.29,139.361,335333
Cotton Eye Joe,Rednex,0Jg602cHeMCnPez9baacIe,0.738,0.937,9,-7.788,0,0.0668,0.0124,0.00206,0.0338,0.614,131.994,193827
Rockin' Robin,Bobby Day,4FlYcJnfkeBpowEHJ72Bmt,0.541,0.608,7,-13.083,1,0.106,0.298,0.0,0.234,0.938,171.992,160080
Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,2Cd9iWfcOpGDHLz6tVA3G4,0.766,0.873,11,-6.381,0,0.143,0.00627,0.0,0.0764,0.743,126.988,202627
Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Freshlyground,2Cd9iWfcOpGDHLz6tVA3G4,0.766,0.873,11,-6.381,0,0.143,0.00627,0.0,0.0764,0.743,126.988,202627
Drop The Game,Flume,150zGw0P2EJccYJKnFIler,0.559,0.67,7,-4.985,1,0.0474,0.592,0.000184,0.171,0.438,78.957,221895
Drop The Game,Chet Faker,150zGw0P2EJccYJKnFIler,0.559,0.67,7,-4.985,1,0.0474,0.592,0.000184,0.171,0.438,78.957,221895
It Comes Back To You,Imagine Dragons,0rKlNsNmGGKGXo6tDgkHEn,0.634,0.749,0,-7.895,1,0.029,0.0789,0.0166,0.0698,0.49,100.002,217400
My Type,Saint Motel,2Iq6HhIquO7JKr0KfTNLzU,0.595,0.896,10,-2.951,1,0.047,0.0641,5.82e-05,0.0748,0.567,118.001,204812
All The Time,Bahamas,40WXqoyOLAAugGmJWZU1FY,0.711,0.468,4,-4.797,0,0.0515,0.63,0.00427,0.087,0.533,127.458,234973
River,Bishop Briggs,0TGTE9TEh9qzuFwmtRNICn,0.726,0.484,2,-6.707,0,0.0477,0.274,2.44e-06,0.0874,0.561,62.493,214280
Zombies (Big Wild Remix),Bro Safari,7o1vBD9fY7zhdcwUvUvl2w,0.611,0.895,5,-3.315,0,0.0826,0.0288,0.0153,0.27,0.51,150.008,244870
Zombies (Big Wild Remix),UFO!,7o1vBD9fY7zhdcwUvUvl2w,0.611,0.895,5,-3.315,0,0.0826,0.0288,0.0153,0.27,0.51,150.008,244870
I Just Wanna,Big Wild,4tPrsy2AujIOUxYd6ITOIz,0.608,0.852,4,-6.885,1,0.0419,0.0021,0.505,0.369,0.64,148.004,183243
The Scientist,Flux Pavilion,29RuDIip0ewe8hfnCItSC2,0.631,0.797,10,-5.383,0,0.0366,0.0058,0.00184,0.104,0.404,144.975,292552
Runaway (U & I),Galantis,46lFttIf5hnUZMGvjK0Wxo,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074
Thief,Ookay,5Ce9z7GqSknXccyppRxNLY,0.57,0.797,6,-2.954,1,0.0608,0.00476,0.00833,0.11,0.212,149.925,239711
Mind Over Matter,Young the Giant,5Az8KU81g2aLBbJN67F2CI,0.466,0.763,0,-4.448,1,0.0318,0.000501,0.0,0.0973,0.293,154.914,244693
Animals,Coast Modern,7LhLS1B6KSwg3ODV2gUAlO,0.597,0.924,9,-4.076,1,0.0432,0.00208,7.84e-05,0.15,0.881,121.034,214267
Weak,AJR,45iMRHmfLZu3yjdZ8P5e3t,0.672,0.642,5,-4.552,1,0.0461,0.127,0.0,0.137,0.656,123.984,202194
Thunder,Imagine Dragons,56lBX2WHqfGuoeZxZvUnVj,0.601,0.834,0,-3.78,1,0.0455,0.00502,0.15,0.121,0.249,167.879,187761
Believer,Imagine Dragons,05KfyCEE6otdlT1pp2VIjP,0.772,0.775,10,-4.388,0,0.112,0.0417,0.0,0.226,0.748,124.978,203782
Pure Grinding,Avicii,3uEu7hcvgrSOrgnMxzqugh,0.712,0.743,2,-3.462,1,0.0627,0.0852,4.16e-06,0.106,0.361,104.008,171960
Eagles,Canon,2626zH1Lfa6iLaEw50EsQx,0.676,0.659,11,-7.298,1,0.204,0.0512,0.0,0.28,0.218,140.139,289714
All Night,The Vamps,31t0ATifZW5CW3XP2QUsUW,0.564,0.768,8,-6.431,1,0.0342,0.00262,0.0,0.324,0.362,144.971,197793
All Night,Matoma,31t0ATifZW5CW3XP2QUsUW,0.564,0.768,8,-6.431,1,0.0342,0.00262,0.0,0.324,0.362,144.971,197793
God Speed,GAWVI,6yhzjotdCJl9QTfC9unFAr,0.78,0.714,2,-7.116,1,0.22,0.00349,4.4e-05,0.151,0.53,150.044,177219
God Speed,Andy Mineo,6yhzjotdCJl9QTfC9unFAr,0.78,0.714,2,-7.116,1,0.22,0.00349,4.4e-05,0.151,0.53,150.044,177219
God Speed,KB,6yhzjotdCJl9QTfC9unFAr,0.78,0.714,2,-7.116,1,0.22,0.00349,4.4e-05,0.151,0.53,150.044,177219
Walk with Me (feat. Novel),Lecrae,1ZVAuMe5cYtRWpoLE6qnLW,0.634,0.861,1,-5.206,1,0.261,0.117,0.0,0.294,0.562,80.011,195200
Walk with Me (feat. Novel),Novel,1ZVAuMe5cYtRWpoLE6qnLW,0.634,0.861,1,-5.206,1,0.261,0.117,0.0,0.294,0.562,80.011,195200
I'm Turnt,Lecrae,6JSMJEk47RAi8cxU0OlfFt,0.862,0.726,5,-4.476,0,0.0783,0.0386,0.0,0.161,0.219,98.515,147865
No Regrets (feat. Suzy Rock),Lecrae,3AT8futZLFNDltA6jZAPk4,0.436,0.713,11,-4.284,0,0.0998,0.0525,0.0,0.087,0.411,146.065,218693
No Regrets (feat. Suzy Rock),Suzy Rock,3AT8futZLFNDltA6jZAPk4,0.436,0.713,11,-4.284,0,0.0998,0.0525,0.0,0.087,0.411,146.065,218693
All I Need Is You,Lecrae,7tmn5vxGo2lYaDwZm9jwtk,0.696,0.558,11,-7.498,0,0.115,0.0448,0.0,0.241,0.588,78.532,224563
Wish,Lecrae,4Vyt1hSjEqJtAZ9lTg6bH6,0.693,0.751,5,-5.657,0,0.205,0.173,0.0,0.262,0.194,137.046,225075
Say I Won't,Lecrae,1B3wni0sggmsNEj9ElSNBv,0.813,0.683,2,-8.518,1,0.24,0.0125,0.0,0.068,0.742,127.993,215917
Say I Won't,Andy Mineo,1B3wni0sggmsNEj9ElSNBv,0.813,0.683,2,-8.518,1,0.24,0.0125,0.0,0.068,0.742,127.993,215917
The Show Goes On,Lupe Fiasco,4NTWZqvfQTlOMitlVn6tew,0.591,0.889,7,-3.839,1,0.115,0.0189,0.0,0.155,0.65,143.067,239613
Uppers,Stooki Sound,2BRQG9r6i050RQPx3RgCZ3,0.787,0.782,8,-8.936,0,0.44,0.00842,0.911,0.117,0.503,129.979,217538
Uppers,Mr. Carmack,2BRQG9r6i050RQPx3RgCZ3,0.787,0.782,8,-8.936,0,0.44,0.00842,0.911,0.117,0.503,129.979,217538
Sail,AWOLNATION,5xhQChGGhKLWqBqX4XhtYE,0.825,0.435,1,-9.582,1,0.0568,0.452,0.609,0.0953,0.243,119.038,259102
Too Cold,Trip Lee,1RmTAoVVobOM7DYD0818UA,0.838,0.568,11,-8.918,0,0.288,0.231,0.0,0.0839,0.393,126.997,200000
Something to Believe In,Young the Giant,6L3VWDPDTQkQFkqvmpAUMU,0.623,0.886,1,-3.044,1,0.0404,0.0245,0.0,0.247,0.709,92.021,228467
I Am,AWOLNATION,31CgjKFR1pzFO5Im365rXB,0.573,0.746,4,-4.921,1,0.0286,0.171,0.000187,0.276,0.271,130.004,274323
Five Hours,Deorro,6r7FXNO57mlZCBY6PXcZZT,0.88,0.821,5,-2.545,0,0.118,0.0197,0.661,0.234,0.575,127.907,326888
Warriors,Imagine Dragons,1lgN0A2Vki2FTON5PYq42m,0.365,0.851,4,-6.238,0,0.065,0.0964,0.003,0.238,0.309,78.068,170067
All Night (feat. Knox Fortune),Chance the Rapper,60xaS8mYBKUW4VQQ666N0T,0.704,0.777,2,-5.729,1,0.195,0.0358,0.0,0.151,0.392,111.921,141542
All Night (feat. Knox Fortune),Knox Fortune,60xaS8mYBKUW4VQQ666N0T,0.704,0.777,2,-5.729,1,0.195,0.0358,0.0,0.151,0.392,111.921,141542
All These Things That I've Done,The Killers,07ygRsnqBqNFfdpmH3BeOV,0.548,0.751,6,-5.077,1,0.0418,0.00219,1.9e-05,0.142,0.219,118.267,303213
Purple Lamborghini (with Rick Ross),Skrillex,6JyuJFedEvPmdWQW0PkbGJ,0.457,0.899,10,-2.591,0,0.132,0.0019,0.0,0.831,0.298,147.268,215510
Purple Lamborghini (with Rick Ross),Rick Ross,6JyuJFedEvPmdWQW0PkbGJ,0.457,0.899,10,-2.591,0,0.132,0.0019,0.0,0.831,0.298,147.268,215510
You Can't Stop Me,Andy Mineo,6q8Pt6fy2yFVoOxyRdo1Ck,0.778,0.8,3,-5.082,0,0.17,0.0407,0.0,0.237,0.478,146.011,239962
No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,0v9Wz8o0BT8DU38R4ddjeH,0.652,0.795,11,-5.192,0,0.174,0.156,0.0,0.123,0.788,135.018,304607
No Problem (feat. Lil Wayne & 2 Chainz),Lil Wayne,0v9Wz8o0BT8DU38R4ddjeH,0.652,0.795,11,-5.192,0,0.174,0.156,0.0,0.123,0.788,135.018,304607
No Problem (feat. Lil Wayne & 2 Chainz),2 Chainz,0v9Wz8o0BT8DU38R4ddjeH,0.652,0.795,11,-5.192,0,0.174,0.156,0.0,0.123,0.788,135.018,304607
March Madness,Future,26oF6WjkOjDIRK9YsdZp2l,0.603,0.562,8,-7.221,1,0.348,0.255,0.0,0.1,0.4,180.362,229000
Yoga,"Kundalini: Yoga, Meditation, Relaxation",3MyxqCk0yRuU6deIK7hvoi,0.15,0.00582,10,-37.626,1,0.04,0.96,0.944,0.0915,0.044,66.495,210496
